"participant_id","group","lon","lat","income_bracket"
4768,"treatment",-58.4307463945658,-34.6561306251823,1
4769,"control",-58.4888255536777,-34.6318037756776,3
4770,"treatment",-58.4911137934517,-34.5523005025285,3
4771,"control",-58.4874523051881,-34.5890017500053,5
4772,"treatment",-58.4458212669379,-34.6391729932196,3
4773,"control",-58.4482506288367,-34.5924416124406,8
4774,"treatment",-58.5240804243369,-34.6316117432468,4
4775,"treatment",-58.4948908207944,-34.5961282332696,5
4776,"treatment",-58.4045025739522,-34.6319380998518,3
4777,"control",-58.457808789085,-34.558402022823,8
4778,"treatment",-58.3669208357051,-34.6393250943929,1
4779,"treatment",-58.4599547640488,-34.6449757728306,4
4780,"control",-58.4065923305937,-34.6568427230707,1
4781,"control",-58.5101473813042,-34.5686277423558,NA
4782,"control",-58.4953137040337,-34.6733935832667,1
4783,"treatment",-58.5270297000128,-34.6431245126966,3
4784,"treatment",-58.4625755992266,-34.5676542165729,9
4785,"control",-58.5027235652612,-34.6485041265414,3
4786,"treatment",-58.4947380128115,-34.6055863459692,5
4787,"control",-58.4352876685771,-34.6208274878899,8
4788,"control",-58.4836139471758,-34.6642708302296,2
4789,"treatment",-58.4124703250061,-34.6022786725018,2
4790,"control",-58.4083370036776,-34.6484320202261,1
4791,"treatment",-58.4911827536349,-34.6362627318672,6
4792,"control",-58.4346996030925,-34.567757704856,10
4793,"control",-58.4594763700339,-34.5770626075153,8
4794,"control",-58.5267955213862,-34.6397002743188,3
4795,"control",-58.3900061442526,-34.6165673237767,5
4796,"treatment",-58.4893604605351,-34.5791290432498,7
4797,"treatment",-58.4850109402773,-34.5947576121833,8
4798,"control",-58.454950089143,-34.6515343608403,1
4799,"control",-58.4288825847938,-34.5942765321037,7
4800,"control",-58.3862101520809,-34.5864388562446,10
4801,"control",-58.5044691510808,-34.6563239749827,2
4802,"treatment",-58.5126341947057,-34.6607808120842,2
4803,"treatment",-58.4922576127587,-34.5904216875602,6
4804,"control",-58.3901505018054,-34.6529869311575,1
4805,"control",-58.4058812430339,-34.5791378793389,10
4806,"treatment",-58.3992498514445,-34.6581457805746,1
4807,"control",-58.4419764438482,-34.5971184935185,5
4808,"treatment",-58.4007525869662,-34.6064953954376,4
4809,"control",-58.4055820319493,-34.5753675764287,10
4810,"treatment",-58.4949246882086,-34.6631288345288,1
4811,"control",-58.4455515297437,-34.5921293342143,5
4812,"treatment",-58.508178137116,-34.6659988126611,2
4813,"treatment",-58.5194575928328,-34.6252935085692,3
4814,"treatment",-58.4476160106615,-34.5800049289714,6
4815,"control",-58.5204098755744,-34.5998138970992,7
4816,"treatment",-58.5273501333661,-34.6151350775312,4
4817,"treatment",-58.5121632314766,-34.6140941485644,5
4818,"control",-58.4576252430101,-34.6214255933652,9
4819,"treatment",-58.5192679637662,-34.6468419185399,3
4820,"control",-58.3972377616114,-34.6291699159082,2
4821,"treatment",-58.413919971046,-34.6184865408562,2
4822,"control",-58.4338681921357,-34.6330104514086,8
4823,"treatment",-58.3969267060716,-34.6193587206793,4
4824,"control",-58.4374928417382,-34.6598557154982,1
4825,"treatment",-58.4209102210618,-34.6527981989373,2
4826,"control",-58.456184743028,-34.5761727549148,9
4827,"treatment",-58.5213881125718,-34.6330389321465,4
4828,"treatment",-58.524701831321,-34.6177511325398,3
4829,"control",-58.378648633301,-34.6171683809051,3
4830,"control",-58.5047591378525,-34.6446035169871,2
4831,"treatment",-58.4928838598826,-34.6112633042803,3
4832,"treatment",-58.4507431257676,-34.6211494583957,6
4833,"treatment",-58.4787044597191,-34.5830606975045,6
4834,"treatment",-58.4867153455204,-34.632237098746,5
4835,"control",-58.4193586803459,-34.6492195576498,1
4836,"control",-58.4982045667523,-34.5968093222393,6
4837,"treatment",-58.4933806118278,-34.5800529538475,6
4838,"treatment",-58.3927767756343,-34.5900642482234,10
4839,"control",-58.5100036688544,-34.570499683739,2
4840,"treatment",-58.4577448404403,-34.5521786372359,9
4841,"control",-58.4289395930515,-34.6174018468899,8
4842,"treatment",-58.461631718156,-34.6522627404943,1
4843,"control",-58.3846897700281,-34.5948400736392,9
4844,"treatment",-58.5126271109312,-34.5884333016939,5
4845,"control",-58.4663274384112,-34.5453596388656,8
4846,"treatment",-58.4937906805293,-34.6006912323358,5
4847,"control",-58.3815623595993,-34.618959026536,1
4848,"control",-58.4194909287407,-34.5856293779994,10
4849,"control",-58.5107212798819,-34.6197750446763,3
4850,"treatment",-58.5269250906465,-34.63727411381,2
4851,"control",-58.4812017595885,-34.6210593188984,5
4852,"control",-58.4753121677263,-34.5884784278738,2
4853,"treatment",-58.4737012598222,-34.6774118822098,2
4854,"treatment",-58.473010857139,-34.5619019691172,7
4855,"treatment",-58.3864546838205,-34.6273154173726,1
4856,"treatment",-58.4698036194582,-34.6850619064261,2
4857,"control",-58.4403453787478,-34.5529834187313,10
4858,"treatment",-58.4223411374395,-34.6293979611435,2
4859,"control",-58.486709869949,-34.6181833953054,3
4860,"control",-58.3741466660372,-34.642078726896,7
4861,"control",-58.4752732013285,-34.580470132396,5
4862,"treatment",-58.4211874536925,-34.587725532954,10
4863,"treatment",-58.5166448613969,-34.6512099182614,2
4864,"treatment",-58.4476035622373,-34.6270597164364,9
4865,"control",-58.4935101511104,-34.5815654685887,5
4866,"treatment",-58.4393269791728,-34.6098995441329,7
4867,"control",-58.4533380976663,-34.5689918786851,8
4868,"treatment",-58.5094288866759,-34.5933555107794,6
4869,"treatment",-58.4731359623255,-34.5456286442728,9
4870,"treatment",-58.516952912301,-34.6010775160447,7
4871,"treatment",-58.4199415740495,-34.6187652946225,4
4872,"control",-58.4659085296896,-34.6208652172654,5
4873,"treatment",-58.4348243648795,-34.5946409625334,5
4874,"control",-58.4256030508536,-34.5736352480879,10
4875,"control",-58.5265393271847,-34.6305729227684,3
4876,"control",-58.3773033706907,-34.6324360315014,5
4877,"control",-58.4170162837705,-34.6511330653203,2
4878,"treatment",-58.4776941463868,-34.6483390095388,2
4879,"control",-58.4337660338805,-34.5871560485592,4
4880,"treatment",-58.4398297735374,-34.668826994343,1
4881,"treatment",-58.4222659506765,-34.5949213145641,7
4882,"treatment",-58.4122803085967,-34.6396750713427,3
4883,"control",-58.4312816557785,-34.6317601986935,5
4884,"control",-58.4351299617831,-34.5962176609128,8
4885,"control",-58.5017456911669,-34.6145260670676,4
4886,"control",-58.482882481941,-34.5755273141781,7
4887,"control",-58.4518557771012,-34.6478186243247,1
4888,"control",-58.3934505369034,-34.5857868331331,10
4889,"treatment",-58.4916559975394,-34.5854132729883,7
4890,"treatment",-58.406284077992,-34.6201091146844,2
4891,"treatment",-58.5001474984367,-34.6475297549581,4
4892,"control",-58.4666105770968,-34.5651879323482,10
4893,"control",-58.4318389492605,-34.6330727821813,5
4894,"control",-58.4069939921663,-34.6005337456258,7
4895,"control",-58.3976687319361,-34.5788646852155,10
4896,"control",-58.45027043611,-34.5437874213135,9
4897,"control",-58.4863786978654,-34.5975450027274,7
4898,"control",-58.3700252894508,-34.613094688896,8
4899,"control",-58.4416937730881,-34.6628512106181,1
4900,"treatment",-58.4724930873115,-34.6777501660231,5
4901,"control",-58.3982040039841,-34.647447554115,1
4902,"control",-58.3788982177134,-34.5834144426647,1
4903,"control",-58.4417764332559,-34.5533522452454,10
4904,"control",-58.5249303074765,-34.6534007329915,3
4905,"treatment",-58.4268647677691,-34.6146896694168,7
4906,"control",-58.4910586463015,-34.5735445439065,5
4907,"control",-58.4316844988831,-34.6201938365426,7
4908,"treatment",-58.5117390246422,-34.6513253496362,3
4909,"treatment",-58.5051736109932,-34.643543259014,6
4910,"treatment",-58.3874833260285,-34.6579905799355,1
4911,"control",-58.4677224061496,-34.6136500606898,5
4912,"control",-58.4497760780895,-34.6589073689515,1
4913,"control",-58.4803125939807,-34.687499573707,3
4914,"control",-58.3980288598211,-34.6228799922922,3
4915,"treatment",-58.4169534068198,-34.6392367016769,2
4916,"control",-58.48036162467,-34.6755304846412,2
4917,"control",-58.434658298592,-34.6016556930141,8
4918,"treatment",-58.495686137156,-34.6623537218183,1
4919,"control",-58.5232124139791,-34.6544642457458,3
4920,"control",-58.4742195521932,-34.6115685098518,4
4921,"control",-58.4811882290364,-34.6549248320641,2
4922,"treatment",-58.4737981651519,-34.6261409477226,2
4923,"treatment",-58.4539587574143,-34.604357578277,5
4924,"treatment",-58.4844023290095,-34.5729036249409,7
4925,"treatment",-58.5137184122196,-34.629045746883,2
4926,"treatment",-58.398916232905,-34.6343677916014,3
4927,"treatment",-58.5056217136927,-34.6424760990818,6
4928,"control",-58.4292814722423,-34.5718480873473,10
4929,"treatment",-58.4783370524219,-34.5827470902319,6
4930,"control",-58.4071031563422,-34.5761435213678,10
4931,"control",-58.4081766242102,-34.6424460190873,2
4932,"control",-58.4673529613297,-34.5456584820643,8
4933,"control",-58.4919119827797,-34.6354638687997,3
4934,"treatment",-58.4462562482191,-34.589289788586,2
4935,"treatment",-58.3853501168034,-34.6318071641343,1
4936,"treatment",-58.4595613898145,-34.6231194479453,6
4937,"treatment",-58.4984368296532,-34.57024760128,3
4938,"treatment",-58.4158470303033,-34.6234347320773,3
4939,"control",-58.4718610911647,-34.5642088724408,10
4940,"treatment",-58.3759810126336,-34.6509138308877,1
4941,"treatment",-58.404611581979,-34.5746096191429,10
4942,"treatment",-58.4445944247606,-34.6268853463312,9
4943,"control",-58.4430107526905,-34.5640392026754,10
4944,"treatment",-58.5210829666184,-34.6503232080281,4
4945,"control",-58.4320961511874,-34.6000069924396,8
4946,"control",-58.5068767174822,-34.6279209199415,4
4947,"treatment",-58.479462634151,-34.6092485194489,4
4948,"control",-58.5167939246914,-34.6251250789531,4
4949,"treatment",-58.4719129865936,-34.6001249317953,4
4950,"control",-58.4939199976877,-34.5726915119559,7
4951,"treatment",-58.4133864517925,-34.6032952708364,1
4952,"control",-58.47342657875,-34.6358325396245,6
4953,"control",-58.4677884577302,-34.5636470301946,7
4954,"treatment",-58.4656065668337,-34.6795337605246,1
4955,"control",-58.5067242045813,-34.6563848141965,2
4956,"treatment",-58.4655410176108,-34.5710210883946,9
4957,"control",-58.4824830485928,-34.5451099590542,3
4958,"treatment",-58.4530217586212,-34.5718349086224,9
4959,"treatment",-58.4782266774186,-34.6538890086843,2
4960,"control",-58.3952619019757,-34.6556432947643,1
4961,"control",-58.5109137102413,-34.6283034862351,4
4962,"control",-58.3957100354957,-34.6478543904053,1
4963,"treatment",-58.4528101926763,-34.58293057547,3
4964,"treatment",-58.4501090731964,-34.5513868274083,9
4965,"treatment",-58.4625884989622,-34.5488397994949,9
4966,"treatment",-58.4646779690695,-34.6534296762908,1
4967,"treatment",-58.4127781561136,-34.6123356721191,4
4969,"treatment",-58.4629872215532,-34.5692254784942,5
4970,"control",-58.4968306648124,-34.6291476458805,3
4971,"treatment",-58.3788005031053,-34.591475308537,10
4972,"control",-58.4328624493843,-34.6553260734546,1
4973,"treatment",-58.4657280290234,-34.6507857798386,1
4974,"control",-58.4609334191293,-34.6218544564896,5
4975,"treatment",-58.3798674134747,-34.6214955998132,5
4976,"treatment",-58.4451077430753,-34.5756087780314,7
4977,"control",-58.4421983392291,-34.6171090799567,6
4978,"treatment",-58.4554784806392,-34.5556381132926,10
4979,"treatment",-58.5104830168996,-34.6162337465073,4
4980,"control",-58.4565762689163,-34.5806468335586,8
4981,"control",-58.4982479000671,-34.5785155518317,7
4982,"control",-58.4609208824573,-34.5743561302936,9
4983,"treatment",-58.4864316098083,-34.6407460259286,2
4984,"control",-58.4732917476953,-34.5803184333396,4
4985,"control",-58.3812479685852,-34.5792623462155,1
4986,"treatment",-58.4671346307708,-34.648061913717,2
4987,"control",-58.4844268776829,-34.614773274971,6
4988,"treatment",-58.5029630878702,-34.586656964072,6
4989,"treatment",-58.4381236524202,-34.5782775706482,10
4990,"control",-58.3868575976357,-34.5874402036875,10
4991,"control",-58.3893487866225,-34.6537910875426,1
4992,"treatment",-58.5048479752793,-34.5600874346414,7
4993,"treatment",-58.3948807894368,-34.6105759701289,3
4994,"control",-58.4737039220616,-34.6666973881351,1
4995,"control",-58.4099457234881,-34.5900288101708,9
4996,"treatment",-58.4582854180254,-34.6180365545528,8
4997,"control",-58.4628631933177,-34.6410117699646,3
4998,"treatment",-58.464585846332,-34.6432507362605,3
4999,"control",-58.4710822843473,-34.695620718307,2
5000,"treatment",-58.4344982544178,-34.6315178574461,8
5001,"control",-58.4528878013352,-34.6419572510937,4
5002,"control",-58.434784900458,-34.6150435439446,6
5003,"control",-58.4104414313494,-34.5847669025307,10
5004,"treatment",-58.5279403210494,-34.630193890293,5
5005,"control",-58.3683175655483,-34.6325400506103,4
5006,"treatment",-58.4156015852661,-34.6552441551303,1
5007,"control",-58.4441443989515,-34.6202629236422,7
5008,"treatment",-58.361509404818,-34.6339681833177,2
5009,"control",-58.4409383322081,-34.5627710120081,10
5010,"treatment",-58.5049140339229,-34.5684277879345,3
5011,"control",-58.3699151354881,-34.6466619573844,3
5012,"control",-58.3924862294388,-34.6510232232467,2
5013,"control",-58.4478657591287,-34.64691381265,1
5014,"treatment",-58.4837204999981,-34.5893643965878,4
5015,"control",-58.4535590627743,-34.5473349451082,9
5016,"treatment",-58.4176787455611,-34.6473301365091,1
5017,"treatment",-58.4561239749927,-34.5446534458197,9
5018,"treatment",-58.4713132255393,-34.5901400260784,4
5019,"control",-58.4160244956338,-34.6380749870446,3
5020,"control",-58.4974959716785,-34.6387870671774,6
5021,"treatment",-58.4342336266412,-34.6359375076737,5
5022,"treatment",-58.4671587347544,-34.5699435358521,9
5023,"control",-58.4979361779942,-34.569736197314,4
5024,"control",-58.4859728573487,-34.601333759292,5
5025,"treatment",-58.4128341428409,-34.6188298938741,2
5026,"treatment",-58.5258957786148,-34.6360804091473,2
5027,"control",-58.4556833988713,-34.561925962066,10
5028,"control",-58.4632892879868,-34.6482424412348,1
5029,"treatment",-58.4329182964964,-34.5796124671991,9
5030,"treatment",-58.5124951229053,-34.6639381655343,1
5031,"treatment",-58.4301224523162,-34.6137673448822,7
5032,"control",-58.5115646058038,-34.6238114071883,3
5033,"treatment",-58.3960697665268,-34.6473753482599,1
5034,"control",-58.4850991474493,-34.6319563713978,5
5035,"control",-58.4941244099101,-34.573015951041,7
5036,"treatment",-58.4429054963348,-34.6315669670612,6
5037,"control",-58.4723695982739,-34.6520562884453,2
5038,"control",-58.4829008076863,-34.6165665817087,4
5039,"control",-58.5005744182359,-34.579556630157,5
5040,"control",-58.3732412269346,-34.6382405324302,5
5041,"control",-58.5152722307215,-34.6187303623897,4
5042,"treatment",-58.4455575013723,-34.603395201878,7
5043,"treatment",-58.5167156635452,-34.6457523867302,2
5044,"control",-58.4038622947611,-34.6579591088472,1
5045,"treatment",-58.3952193717592,-34.6549176540744,1
5046,"treatment",-58.5061398888416,-34.5766943887579,5
5047,"treatment",-58.5233245710724,-34.6191233884069,3
5048,"control",-58.473656540268,-34.5654217440985,9
5049,"control",-58.4769052613525,-34.5736631683177,8
5050,"control",-58.442874221493,-34.6105654712725,7
5051,"control",-58.3951864092151,-34.6271131419697,3
5052,"control",-58.4516273808061,-34.6080415099764,6
5053,"treatment",-58.4339182226847,-34.6545991491648,1
5054,"control",-58.5212696083056,-34.6216519910484,6
5055,"treatment",-58.3838581863884,-34.6158801051257,3
5056,"control",-58.4675298678383,-34.5739413360779,10
5057,"control",-58.3895151239937,-34.6543017756388,1
5058,"treatment",-58.4869498593598,-34.6235427413349,3
5059,"control",-58.4723911419905,-34.6094326434146,6
5060,"control",-58.400080903752,-34.6335288025738,2
5061,"control",-58.3976945246653,-34.625298715271,4
5062,"control",-58.381932258339,-34.5962892852581,9
5063,"treatment",-58.4810071847578,-34.5781730845968,10
5064,"control",-58.4613900603459,-34.5638004778143,8
5065,"treatment",-58.3760554665675,-34.5931635342803,9
5066,"control",-58.5242868505654,-34.6380329089026,2
5067,"control",-58.4581625126105,-34.6325748056563,7
5068,"control",-58.4899750418663,-34.663340543523,2
5069,"treatment",-58.4911231021197,-34.6746138205088,1
5070,"treatment",-58.3988844023313,-34.6216549152791,2
5071,"control",-58.4483046760809,-34.5570203862179,9
5072,"treatment",-58.4567953111554,-34.5464281716114,9
5073,"control",-58.4234442571783,-34.6559808495301,1
5074,"control",-58.4239056956349,-34.6458649105647,2
5075,"control",-58.490746493986,-34.6138228998543,2
5076,"control",-58.4616162429038,-34.634849313478,6
5077,"treatment",-58.5036364166091,-34.6046395094965,8
5078,"control",-58.4914561191381,-34.6680586988129,1
5079,"treatment",-58.460412585433,-34.6385558279881,4
5080,"treatment",-58.4834950993494,-34.6644755657201,2
5081,"control",-58.48754246926,-34.5628227739636,5
5082,"control",-58.495378936544,-34.5700665482674,7
5083,"control",-58.4728238635044,-34.569642373803,8
5084,"treatment",-58.4074250492138,-34.6137768576505,3
