O,D,distance_m,duration_s
159,70,7215,2448
159,71,NA,NA
159,72,17936,6071
159,73,6290,2450
159,74,6853,2121
159,75,6415,2990
159,76,12398,5016
159,77,11228,4785
159,78,10536,4200
159,79,8675,3095
159,80,7937,3432
159,81,6359,2106
159,82,9228,4587
159,83,8485,3622
159,84,6851,3244
159,85,4771,2454
159,86,13109,5254
159,87,7591,3237
159,88,11216,4510
159,89,10826,4681
159,90,7183,2463
159,91,6172,2456
159,92,5522,2196
159,93,9482,3618
159,94,7078,3276
159,95,4329,1818
159,96,6953,3064
159,97,17601,5869
159,98,14024,5767
159,99,5485,1807
159,100,5117,2360
159,101,10928,3401
159,102,4428,1634
159,103,12194,5098
159,104,13987,4986
159,105,11143,4631
159,106,12175,4972
159,107,6168,2933
159,108,8699,3019
159,109,6971,2527
159,110,4194,1482
159,111,3244,1798
159,112,5430,2478
159,113,10313,4009
159,114,6529,2982
159,115,13698,5615
159,116,8280,3038
159,117,12321,4829
159,118,17978,6132
159,119,3857,1766
159,120,6002,2580
159,121,3785,1699
159,122,9416,3665
159,123,4800,2018
159,124,2767,1312
159,125,9794,3597
159,126,12246,4665
159,127,11335,4324
159,128,6148,2534
159,129,13526,5999
159,130,10009,3665
159,131,4211,1786
159,132,6518,2600
159,133,3420,1868
159,134,7920,3240
159,135,13189,4482
159,136,14742,4991
159,137,2121,718
159,138,8010,3208
159,139,5406,2303
159,140,8237,3571
159,141,4315,2035
159,142,7151,3029
159,143,6135,2574
159,144,1423,904
159,145,11984,4953
159,146,14628,4954
159,147,3393,1458
159,148,2326,1188
159,149,7568,3092
159,150,4870,2378
159,151,9056,3335
159,152,1578,890
159,153,12810,4955
159,154,6228,2208
159,155,9686,4066
159,156,10899,4299
159,157,14483,4915
159,158,8052,3012
159,160,3609,1918
159,161,9552,3898
159,162,3805,1840
159,163,2262,1164
159,164,6387,3245
159,165,7627,3018
159,166,1891,996
159,167,5478,2691
159,168,7222,3550
159,169,8168,3416
159,170,5671,2370
159,171,11167,4443
159,172,10627,4274
159,173,13785,5484
159,174,1329,607
159,175,3547,1588
159,176,3860,1808
159,177,1943,719
159,178,6094,2693
159,179,6671,2503
159,180,2468,947
159,181,12159,3939
159,182,5397,2206
159,183,6444,2558
159,184,3027,1385
159,185,3671,1817
159,186,4768,2075
159,187,6946,2914
159,188,3751,1440
159,189,8631,3518
159,190,5282,2147
159,191,7800,2628
159,192,4618,2120
159,193,5146,2031
159,194,6656,2871
159,195,7381,2563
159,196,5067,1674
159,197,5202,2281
159,198,3846,1791
159,199,4570,1626
159,200,4850,2105
160,1,NA,NA
160,2,16324,6226
160,3,17100,6433
160,4,18795,4714
160,5,15819,6228
160,6,17745,6420
160,7,17131,4231
160,8,14726,4611
160,9,15801,6042
160,10,20172,5292
160,11,14691,5576
160,12,17093,5334
160,13,17846,4395
160,14,11429,4560
160,15,15372,3552
160,16,14016,5022
160,17,13367,3578
160,18,12094,3262
160,19,16719,4020
160,20,14459,3979
160,21,18804,4680
160,22,17163,4452
160,23,12389,3463
160,24,13871,3896
160,25,15051,3643
160,26,12512,3716
160,27,15298,4566
160,28,13987,2833
160,29,16729,4304
160,30,13705,4288
160,31,17709,4913
160,32,15058,3250
160,33,10680,4284
160,34,11842,3732
160,35,12063,3632
160,36,10494,4389
160,37,17309,4414
160,38,9258,3843
160,39,9607,3956
160,40,16988,6631
160,41,8053,3251
160,42,12156,4529
160,43,10130,2497
160,44,11513,3146
160,45,9394,4013
160,46,17249,6819
160,47,16006,4656
160,48,8929,3418
160,49,12588,3736
160,50,9410,3518
160,51,7090,2965
160,52,9756,3986
160,53,9382,2928
160,54,14202,5525
160,55,14559,5700
160,56,10741,3588
160,57,8803,3837
160,58,7774,3514
160,59,12623,4861
160,60,6138,2559
160,61,14134,5557
160,62,8917,3420
160,63,11552,4387
160,64,8628,3483
160,65,12942,5145
160,66,14593,5898
160,67,11158,4440
160,68,12833,4836
160,69,6697,2991
160,70,7640,2495
160,71,NA,NA
160,72,17437,5257
160,73,8578,3390
160,74,10208,3701
160,75,5386,2301
160,76,11519,4143
160,77,9623,4023
160,78,13891,5780
160,79,12030,4675
160,80,6233,2778
160,81,9714,3686
160,82,7953,3772
160,83,7199,2717
160,84,5803,2532
160,85,6916,2537
160,86,16464,6834
160,87,6306,2332
160,88,14571,6090
160,89,8876,3794
160,90,10538,4043
160,91,8325,3332
160,92,5289,1904
160,93,12837,5198
160,94,5793,2371
160,95,6544,2904
160,96,5504,2455
160,97,10723,4035
160,98,12738,4862
160,99,8840,3387
160,100,3825,1614
160,101,14285,5089
160,102,7783,3214
160,103,18600,7583
160,104,17342,6566
160,105,7968,3149
160,106,10900,4157
160,107,4882,2028
160,108,12054,4599
160,109,10606,4400
160,110,7549,3062
160,111,4471,1768
160,112,3532,1691
160,113,7826,2805
160,114,5243,2077
160,115,21419,6579
160,116,11638,4578
160,117,16990,6782
160,118,21155,6533
160,119,3163,1351
160,120,10151,4508
160,121,6304,2778
160,122,4652,2299
160,123,3529,1334
160,124,4918,2157
160,125,12360,5088
160,126,6292,2725
160,127,14222,5790
160,128,9411,3940
160,129,12251,5184
160,130,12897,5131
160,131,8195,3508
160,132,3076,1490
160,133,2161,951
160,134,4776,1838
160,135,20482,6092
160,136,20524,6017
160,137,5477,2298
160,138,11274,4614
160,139,8669,3709
160,140,5101,2284
160,141,2522,1542
160,142,4006,1627
160,143,2991,1172
160,144,3535,1691
160,145,15625,6340
160,146,18954,5639
160,147,6657,2864
160,148,1575,841
160,149,10745,4508
160,150,1605,1001
160,151,11944,4801
160,152,4933,2470
160,153,18198,5744
160,154,9836,3984
160,155,6542,2664
160,156,14339,5646
160,157,14929,5299
160,158,11615,4660
160,159,3099,1607
160,161,13094,5218
160,162,7174,3346
160,163,2239,894
160,164,3626,1677
160,165,9844,4296
160,166,5259,2775
160,167,1381,1064
160,168,4038,1693
160,169,11732,4984
160,170,8848,3778
160,171,14321,5861
160,172,15249,4693
160,173,17515,5561
160,174,3423,1761
160,175,1686,924
160,176,6927,3301
160,177,3386,1494
160,178,2287,1060
160,179,10235,4151
160,180,5355,2415
160,181,4840,2382
160,182,8960,3857
160,183,10007,4206
160,184,4205,2071
160,185,3807,1552
160,186,2900,1230
160,187,3138,1281
160,188,6638,2907
160,189,14039,4385
160,190,8845,3798
160,191,4658,1978
160,192,5080,2308
160,193,6578,2859
160,194,4607,1853
160,195,5422,2127
160,196,5482,1828
160,197,5809,2347
160,198,5985,2859
160,199,7145,2752
160,200,6838,3168
161,1,NA,NA
161,2,17882,4895
161,3,18659,5102
161,4,17528,4156
161,5,15751,4409
161,6,16791,5443
161,7,16248,4039
161,8,13953,3192
161,9,14095,3298
161,10,18172,4724
161,11,16398,4085
161,12,15991,3923
161,13,17152,4188
161,14,14930,3440
161,15,14646,3107
161,16,12665,2239
161,17,13648,2931
161,18,13378,2923
161,19,16025,3813
161,20,13255,2787
161,21,17520,3622
161,22,16238,4586
161,23,11748,2174
161,24,12426,2673
161,25,14217,3308
161,26,11322,2165
161,27,14094,3374
161,28,13236,3198
161,29,16273,4548
161,30,12525,2829
161,31,16692,3645
161,32,11211,2357
161,33,13259,2766
161,34,10294,2084
161,35,11066,2679
161,36,14913,3414
161,37,16853,4658
161,38,11576,2720
161,39,12514,2646
161,40,12974,5192
161,41,12062,2919
161,42,9650,3264
161,43,9800,2021
161,44,9464,2127
161,45,14221,2943
161,46,12515,4479
161,47,15932,3665
161,48,11141,2529
161,49,9192,2401
161,50,13876,4018
161,51,11192,2976
161,52,14915,2982
161,53,9085,1861
161,54,8771,2835
161,55,9235,3138
161,56,8528,1948
161,57,9397,2317
161,58,12208,3408
161,59,8109,2519
161,60,9823,3234
161,61,9289,3017
161,62,15961,3778
161,63,7429,2119
161,64,8456,1904
161,65,8109,2383
161,66,9748,3358
161,67,7511,1767
161,68,7358,2189
161,69,11344,3908
161,70,9755,2414
161,71,NA,NA
161,72,17363,4266
161,73,7675,1913
161,74,7013,2395
161,75,9991,3504
161,76,16148,4660
161,77,16947,4927
161,78,6979,2700
161,79,6990,1928
161,80,13925,3928
161,81,6405,1472
161,82,19915,6168
161,83,16729,4508
161,84,13116,3704
161,85,9591,2636
161,86,7305,3858
161,87,17902,5283
161,88,5915,3194
161,89,18149,5535
161,90,5585,1547
161,91,6975,1925
161,92,10382,3257
161,93,5911,1976
161,94,18441,5299
161,95,8623,2590
161,96,14777,4343
161,97,20459,6311
161,98,17558,5167
161,99,5552,1527
161,100,10001,4236
161,101,4903,2187
161,102,7622,2168
161,103,5897,3069
161,104,8181,3851
161,105,20492,6213
161,106,21710,7084
161,107,17162,5513
161,108,5366,1556
161,109,4195,1080
161,110,6220,2119
161,111,8694,3633
161,112,17478,3669
161,113,20725,6181
161,114,20098,4849
161,115,6242,2904
161,116,4027,1456
161,117,4288,2268
161,118,7807,3625
161,119,12458,3804
161,120,5515,2040
161,121,8991,2506
161,122,20560,5786
161,123,15417,4990
161,124,10338,3039
161,125,3976,1422
161,126,20061,6544
161,127,3312,1814
161,128,3351,1111
161,129,27225,7527
161,130,2874,1675
161,131,6228,2720
161,132,21064,4700
161,133,14088,4451
161,134,22798,5304
161,135,4110,1852
161,136,6284,2919
161,137,7528,3131
161,138,2828,1089
161,139,4859,2266
161,140,23076,5110
161,141,15763,5137
161,142,22003,4844
161,143,20988,4391
161,144,12829,3829
161,145,3004,1257
161,146,5517,2427
161,147,6525,2754
161,148,17622,3710
161,149,3012,1555
161,150,14834,5966
161,151,1564,727
161,152,7571,3349
161,153,2714,1546
161,154,5782,2607
161,155,22228,6827
161,156,1287,821
161,157,3517,1761
161,158,2163,1323
161,159,11636,3186
161,160,13573,5506
161,162,5980,2670
161,163,12201,4653
161,164,18335,5958
161,165,3911,1893
161,166,9805,3487
161,167,18417,5455
161,168,18919,5892
161,169,1873,877
161,170,5009,2289
161,171,1554,965
161,172,1767,866
161,173,2818,1878
161,174,10387,3589
161,175,15216,5160
161,176,9813,3419
161,177,13259,4407
161,178,15568,5566
161,179,3070,1401
161,180,7940,3265
161,181,19816,6135
161,182,8812,1858
161,183,3793,2054
161,184,9898,4202
161,185,19722,4136
161,186,14606,5156
161,187,18286,5637
161,188,5967,2939
161,189,3037,1205
161,190,5027,2596
161,191,12685,4452
161,192,8682,3790
161,193,6972,3170
161,194,17027,5430
161,195,15037,4756
161,196,21211,3864
161,197,22376,4740
161,198,11898,4981
161,199,12505,4343
161,200,8746,3593
162,1,NA,NA
162,2,17753,6858
162,3,18530,7065
162,4,17457,5470
162,5,17248,6866
162,6,17853,7446
162,7,15804,5872
162,8,13655,5095
162,9,14589,5332
162,10,17277,6532
162,11,16121,6214
162,12,15919,5345
162,13,17585,6485
162,14,14373,5358
162,15,14273,4765
162,16,12592,3623
162,17,13999,4134
162,18,13000,4409
162,19,15292,5830
162,20,13382,4554
162,21,17478,6478
162,22,15628,6048
162,23,11537,4043
162,24,12062,4528
162,25,13449,5564
162,26,10771,3826
162,27,14221,5141
162,28,12489,4765
162,29,15883,6263
162,30,11975,4419
162,31,16819,5479
162,32,11064,4123
162,33,12906,4062
162,34,9941,3707
162,35,10665,4141
162,36,14596,5517
162,37,16463,6373
162,38,10966,4182
162,39,12161,3942
162,40,13477,5610
162,41,11682,4437
162,42,10427,4669
162,43,8826,3751
162,44,9184,3765
162,45,11678,5004
162,46,13738,5798
162,47,15859,5249
162,48,9941,4417
162,49,9508,4252
162,50,11712,4565
162,51,10118,4448
162,52,14562,4278
162,53,8408,3169
162,54,9875,4417
162,55,10879,5071
162,56,8204,3261
162,57,8478,3825
162,58,10840,4667
162,59,8162,3537
162,60,8729,3846
162,61,10616,4533
162,62,10686,4352
162,63,8035,3364
162,64,7605,3015
162,65,9424,4122
162,66,11075,4874
162,67,7007,2913
162,68,9322,3815
162,69,8799,3982
162,70,8272,3051
162,71,NA,NA
162,72,17290,5850
162,73,6081,2688
162,74,6691,2678
162,75,7866,3231
162,76,13519,5566
162,77,11964,4960
162,78,9521,4446
162,79,8396,3829
162,80,8712,3810
162,81,6751,2884
162,82,15129,6537
162,83,11393,4776
162,84,8347,3866
162,85,6626,2996
162,86,12726,6060
162,87,8352,4305
162,88,9355,4541
162,89,11854,5505
162,90,7396,3173
162,91,5103,2030
162,92,6615,3006
162,93,9033,3932
162,94,8525,4254
162,95,5105,2301
162,96,7533,3456
162,97,15673,6680
162,98,14587,6378
162,99,5323,2364
162,100,6347,2941
162,101,7047,3404
162,102,4336,1745
162,103,11318,5273
162,104,13602,6055
162,105,10703,5010
162,106,13635,6018
162,107,8369,4131
162,108,7652,3205
162,109,5776,2336
162,110,3864,1715
162,111,5543,2533
162,112,6487,3259
162,113,10561,4666
162,114,8286,4662
162,115,10875,5187
162,116,6280,2764
162,117,8603,4026
162,118,13303,4978
162,119,4931,2237
162,120,5676,2746
162,121,4623,1979
162,122,13310,5564
162,123,8695,3917
162,124,3604,1594
162,125,6183,3014
162,126,13518,6005
162,127,7616,3521
162,128,4950,2013
162,129,14986,7045
162,130,6291,2862
162,131,2729,1502
162,132,10412,4499
162,133,5189,3103
162,134,11616,4912
162,135,9146,4217
162,136,12673,4462
162,137,2393,1408
162,138,4641,2306
162,139,3357,1518
162,140,10895,4922
162,141,8210,3934
162,142,10544,4913
162,143,9831,4246
162,144,3324,1531
162,145,9388,4049
162,146,11106,4090
162,147,1531,1101
162,148,5281,2694
162,149,3437,1845
162,150,8691,3804
162,151,5338,2532
162,152,1968,1008
162,153,11080,4610
162,154,1556,859
162,155,17031,5416
162,156,7057,3334
162,157,9811,3794
162,158,4334,2350
162,159,3683,1685
162,160,7429,3344
162,161,5812,2906
162,163,5669,2545
162,164,9438,4566
162,165,2666,1396
162,166,1570,962
162,167,9903,4357
162,168,10037,4963
162,169,5006,2378
162,170,1443,1070
162,171,8878,3598
162,172,7830,3292
162,173,9956,4176
162,174,3375,1899
162,175,7218,3073
162,176,1551,797
162,177,5139,2225
162,178,11623,4861
162,179,2905,1533
162,180,2476,1272
162,181,11234,5333
162,182,2957,1743
162,183,4254,2048
162,184,3598,1683
162,185,10639,3744
162,186,8439,3560
162,187,11089,4582
162,188,2912,1311
162,189,5114,2301
162,190,3447,1509
162,191,10258,3500
162,192,3110,1377
162,193,3446,1490
162,194,9787,4304
162,195,9840,3345
162,196,8676,3188
162,197,8397,3788
162,198,4197,1968
162,199,6243,2564
162,200,4849,2124
163,1,NA,NA
163,2,17341,4679
163,3,18118,4886
163,4,16781,4098
163,5,16838,4687
163,6,19659,6245
163,7,15159,3622
163,8,13665,3985
163,9,14922,4532
163,10,18107,4497
163,11,15710,4035
163,12,19013,4637
163,13,15874,3786
163,14,14075,3220
163,15,13400,2943
163,16,16050,3792
163,17,12306,2952
163,18,13426,2735
163,19,14747,3411
163,20,17232,3890
163,21,16832,4071
163,22,15191,3843
163,23,11328,2837
163,24,16087,3579
163,25,13079,3034
163,26,14694,3480
163,27,17982,4678
163,28,12015,2224
163,29,14757,3695
163,30,15887,4052
163,31,17203,4516
163,32,13086,2641
163,33,14180,3133
163,34,10326,2925
163,35,10970,3215
163,36,15913,3715
163,37,15337,3805
163,38,13192,2750
163,39,12460,2796
163,40,21995,5914
163,41,13748,2660
163,42,12471,4094
163,43,9037,2080
163,44,10420,2759
163,45,15276,3556
163,46,22524,6317
163,47,18861,4519
163,48,8454,3198
163,49,16823,4116
163,50,9495,3710
163,51,8276,3293
163,52,13873,3259
163,53,8321,2302
163,54,18148,4572
163,55,14169,4271
163,56,9680,2962
163,57,7350,2713
163,58,8832,3613
163,59,10169,4419
163,60,7107,2778
163,61,12545,5157
163,62,8427,3455
163,63,9963,3987
163,64,8053,2473
163,65,11354,4745
163,66,13004,5498
163,67,10636,3301
163,68,14505,4431
163,69,7764,3257
163,70,6578,1869
163,71,NA,NA
163,72,20327,5653
163,73,7988,3349
163,74,8619,3301
163,75,6178,2438
163,76,12960,4687
163,77,11119,4552
163,78,16119,5203
163,79,10441,4275
163,80,7006,2861
163,81,8758,3766
163,82,9383,4226
163,83,8640,3261
163,84,7281,3331
163,85,5739,2089
163,86,14875,6434
163,87,7747,2876
163,88,15545,6326
163,89,10373,4323
163,90,8949,3643
163,91,7935,3195
163,92,4872,1698
163,93,20651,4528
163,94,7234,2915
163,95,5672,2662
163,96,5532,2699
163,97,15558,5315
163,98,16042,4314
163,99,7251,2987
163,100,4512,1911
163,101,21330,4519
163,102,7351,3061
163,103,16218,6834
163,104,22504,4585
163,105,9398,3603
163,106,12330,4611
163,107,6323,2572
163,108,12183,4786
163,109,10871,4282
163,110,5960,2662
163,111,4398,1683
163,112,4254,2051
163,113,9256,3259
163,114,6684,2621
163,115,17070,7054
163,116,10629,4445
163,117,15371,6069
163,118,19211,5896
163,119,3077,1284
163,120,9228,4023
163,121,5783,2390
163,122,8896,3577
163,123,4970,1878
163,124,4142,1694
163,125,12472,4721
163,126,8323,3442
163,127,13477,5307
163,128,9524,3573
163,129,13681,5638
163,130,12319,4717
163,131,7412,2955
163,132,4723,2185
163,133,2816,1387
163,134,6423,2529
163,135,18538,5441
163,136,18580,5380
163,137,4901,1960
163,138,11386,4176
163,139,8782,3341
163,140,6748,2975
163,141,3287,1970
163,142,5653,2318
163,143,4638,1863
163,144,2622,1249
163,145,14218,5653
163,146,17010,4982
163,147,6153,2377
163,148,1483,772
163,149,9701,3809
163,150,3210,1708
163,151,11119,4176
163,152,4816,2149
163,153,16251,5088
163,154,8514,3331
163,155,8189,3355
163,156,13403,5021
163,157,15861,4679
163,158,10026,4261
163,159,2046,1184
163,160,1848,1114
163,161,11505,4819
163,162,6110,2776
163,164,5085,2311
163,165,8398,3609
163,166,3670,2373
163,167,3059,1721
163,168,7081,2824
163,169,13253,4095
163,170,7176,3282
163,171,13670,5165
163,172,13302,4039
163,173,15568,4905
163,174,1834,1360
163,175,1777,689
163,176,5338,2899
163,177,1439,795
163,178,4755,1983
163,179,8646,3752
163,180,4303,1990
163,181,8220,3679
163,182,7371,3458
163,183,10715,3416
163,184,2616,1669
163,185,1845,908
163,186,2999,1176
163,187,5607,2204
163,188,5586,2483
163,189,12092,3730
163,190,9411,3083
163,191,2711,1281
163,192,3491,1906
163,193,4989,2457
163,194,4889,1975
163,195,4681,1914
163,196,3535,1131
163,197,3862,1650
163,198,6005,2323
163,199,4805,1923
163,200,7024,2483
164,1,NA,NA
164,2,18129,5788
164,3,18906,5995
164,4,16317,4974
164,5,17221,5623
164,6,18568,6593
164,7,14653,4491
164,8,16392,5352
164,9,16996,5532
164,10,16590,5267
164,11,15529,6020
164,12,18620,5818
164,13,16367,4825
164,14,13521,4099
164,15,13552,5125
164,16,15468,4430
164,17,14352,3841
164,18,12917,3435
164,19,14918,4369
164,20,16494,4595
164,21,16725,5097
164,22,15093,4807
164,23,14004,3954
164,24,15390,4462
164,25,12949,3910
164,26,14480,4449
164,27,17333,5182
164,28,11509,3063
164,29,14807,4755
164,30,15483,4317
164,31,19931,5450
164,32,15064,4365
164,33,10982,4483
164,34,13853,4374
164,35,14973,4008
164,36,10545,2969
164,37,15387,4865
164,38,11412,3292
164,39,11496,3348
164,40,21411,6887
164,41,9897,2826
164,42,16040,4643
164,43,12269,3538
164,44,13575,3788
164,45,11030,3620
164,46,22276,7301
164,47,18283,5651
164,48,10634,3386
164,49,18567,4669
164,50,9492,2443
164,51,9360,2839
164,52,9470,2397
164,53,11783,3655
164,54,15066,5955
164,55,17323,5300
164,56,13142,4315
164,57,9868,4359
164,58,9018,3835
164,59,13563,5306
164,60,8017,3110
164,61,19664,6146
164,62,9823,2671
164,63,20266,4929
164,64,10623,4649
164,65,15641,6202
164,66,20123,6487
164,67,12969,5089
164,68,21945,5642
164,69,7534,3434
164,70,9089,4103
164,71,NA,NA
164,72,19714,6252
164,73,10996,4233
164,74,12927,5126
164,75,7266,2856
164,76,10638,3163
164,77,7387,2666
164,78,16431,7261
164,79,21570,5375
164,80,7366,3190
164,81,12153,4653
164,82,8015,3934
164,83,7522,3219
164,84,6417,2632
164,85,8256,3764
164,86,25840,8352
164,87,6628,2834
164,88,20889,7790
164,89,6473,2189
164,90,13539,5335
164,91,10998,4118
164,92,7088,3169
164,93,22360,5343
164,94,5855,1726
164,95,9112,3517
164,96,5804,2654
164,97,7341,3225
164,98,12929,4383
164,99,11505,5077
164,100,5694,2423
164,101,18580,6650
164,102,10762,4248
164,103,23384,7236
164,104,23368,6937
164,105,5267,2551
164,106,6195,3118
164,107,5205,2531
164,108,14217,6143
164,109,13092,5424
164,110,10662,4676
164,111,7613,2779
164,112,4464,1781
164,113,4266,2013
164,114,5566,2580
164,115,22161,6804
164,116,16935,6094
164,117,20067,7342
164,118,21900,6875
164,119,6323,2532
164,120,12136,5614
164,121,8693,3893
164,122,3665,1911
164,123,3875,1799
164,124,7152,3134
164,125,17717,6258
164,126,4350,1761
164,127,21084,6913
164,128,12732,5120
164,129,6951,3941
164,130,17482,6642
164,131,10471,4365
164,132,3278,1706
164,133,5298,2048
164,134,2709,1133
164,135,21227,6420
164,136,21270,6359
164,137,8195,3583
164,138,16174,5552
164,139,12229,4888
164,140,3029,1337
164,141,3287,1639
164,142,1376,669
164,143,1715,906
164,144,6333,3304
164,145,20078,6540
164,146,19699,5961
164,147,9273,3964
164,148,5059,2171
164,149,14970,5093
164,150,1681,865
164,151,16560,5985
164,152,7876,3559
164,153,18940,6067
164,154,14074,4623
164,155,4187,1762
164,156,19750,6395
164,157,19334,5887
164,158,14334,5839
164,159,6385,2886
164,160,3512,1422
164,161,16304,6117
164,162,9169,4186
164,163,4824,2206
164,165,14071,4879
164,166,7978,3954
164,167,1833,887
164,168,1416,1027
164,169,15469,5312
164,170,13067,4514
164,171,17500,5889
164,172,15991,5018
164,173,18257,5884
164,174,6141,2940
164,175,3199,1654
164,176,10913,4443
164,177,5520,2645
164,178,2154,1092
164,179,14512,5271
164,180,8641,3694
164,181,2982,1389
164,182,12718,4462
164,183,13404,4395
